darabolt_ertek,egyedi_hash
visszaváltási díj: 50Ft/db,b16bc1a78d235d122abbdce9cc7a14885b1a489e15f642e8c0f57f49331dbbb2
0.5l,84c67e23882fb981cfcbea9b636f43dc31a6a944a34660dd2156107eb51c28bb
4398Ft/l,84c67e23882fb981cfcbea9b636f43dc31a6a944a34660dd2156107eb51c28bb
3398Ft/l,84c67e23882fb981cfcbea9b636f43dc31a6a944a34660dd2156107eb51c28bb
visszaváltási díj: 50Ft/db,84c67e23882fb981cfcbea9b636f43dc31a6a944a34660dd2156107eb51c28bb
0.75l,6971a57fff26923a677165d482c34005d328d32b1914547c1ace875f5699b2fc
4665Ft/l,6971a57fff26923a677165d482c34005d328d32b1914547c1ace875f5699b2fc
3732Ft/l,6971a57fff26923a677165d482c34005d328d32b1914547c1ace875f5699b2fc
visszaváltási díj: 50Ft/db,6971a57fff26923a677165d482c34005d328d32b1914547c1ace875f5699b2fc
többféle,7bbd394e49d15c9d43a7bcd8fa751cfc9e663538f6d1fdf00f0fca50a7b3dc27
0.75l,7bbd394e49d15c9d43a7bcd8fa751cfc9e663538f6d1fdf00f0fca50a7b3dc27
1865Ft/l,7bbd394e49d15c9d43a7bcd8fa751cfc9e663538f6d1fdf00f0fca50a7b3dc27
1532Ft/l,7bbd394e49d15c9d43a7bcd8fa751cfc9e663538f6d1fdf00f0fca50a7b3dc27
visszaváltási díj: 50Ft/db,7bbd394e49d15c9d43a7bcd8fa751cfc9e663538f6d1fdf00f0fca50a7b3dc27
"Csábítóan zamatos illatában megjelenik a cseresznye a meggy, légies parfümösség mellett. Ízében ribizlire kajszibarackra emlékeztető jegyekkel, vibráló savakkal. 1db vásárlása esetén: 949Ft/db, 1l 1266Ft Legalább 2db vásárlása esetén, minden második termék ára: 379Ft/db, 1l 506Ft +50Ft betétdíj 0.75l",dd942a2cd76aa432bd5511050d9b5d24d7ff409f46f2b05bbf07cc97be02768e
4932Ft/l,8c810bfbc828e7190ec8c715ef6a9cdc5228b440bb9189612a5791d1d06bfb5e
0.75l,8c810bfbc828e7190ec8c715ef6a9cdc5228b440bb9189612a5791d1d06bfb5e
1598.67Ft/l,596a3112815acb4a36a81b2241bc0842042403719cb8c0f9ee8d14e118e65f5b
0.75l,596a3112815acb4a36a81b2241bc0842042403719cb8c0f9ee8d14e118e65f5b
játékos,596a3112815acb4a36a81b2241bc0842042403719cb8c0f9ee8d14e118e65f5b
simogatóan gyümölcsös,596a3112815acb4a36a81b2241bc0842042403719cb8c0f9ee8d14e118e65f5b
félédes Rosé Cuvée epres cseresznyés jegyekkel,596a3112815acb4a36a81b2241bc0842042403719cb8c0f9ee8d14e118e65f5b
1665.33Ft/l,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
0.75l,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
lendületes,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
magával ragadó,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
gyümölcsös-parfümös Irsai Olivér kellemes,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
bizsergető lecsengéssel,8e87318e579d697c6335b9deb5454e276dc5243a8fb2cb7d976b62aa3be88d1b
1732Ft/l,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
0.75l,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
friss,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
kifejezetten gyümölcsös,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
érett cseresznyés-málnás ízvilágú,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
könnyed,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
lendületes rozé,712d2776ca2a0955d2946d1cf19d45b570a8e6f48c69722119adca9d903e3f21
2532Ft/l,71c58e7ad2277f2c32bf9d646699526ac257b0ae1ecaf86c654489b34fed3684
0.75l,71c58e7ad2277f2c32bf9d646699526ac257b0ae1ecaf86c654489b34fed3684
krémes finoman tüzes Chardonnay barackos,71c58e7ad2277f2c32bf9d646699526ac257b0ae1ecaf86c654489b34fed3684
érett mangós izjegyekkel,71c58e7ad2277f2c32bf9d646699526ac257b0ae1ecaf86c654489b34fed3684
2665.33Ft/l,f8994bed57d453460a13cd9d7e6a36347d4c2795ac66e27dc885c0290c039db5
0.75l,f8994bed57d453460a13cd9d7e6a36347d4c2795ac66e27dc885c0290c039db5
gyümölcsös Kékfrankos zamatos meggyes,f8994bed57d453460a13cd9d7e6a36347d4c2795ac66e27dc885c0290c039db5
szilvás jegyekkel egy kis fehér borssal,f8994bed57d453460a13cd9d7e6a36347d4c2795ac66e27dc885c0290c039db5
2665.33Ft/l,cfc1b0ba1870e0d24513931f44897a1fe3d118a19db05193923af1e0ffa153ce
0.75l,cfc1b0ba1870e0d24513931f44897a1fe3d118a19db05193923af1e0ffa153ce
lendületes erdei bogyós meggyes gyümölcsösség jellemzi a bort egy kis fűszerességgel,cfc1b0ba1870e0d24513931f44897a1fe3d118a19db05193923af1e0ffa153ce
3332Ft/l,403a1c2b83a07fcb26a16b6c6024330a8466bbf355fa2933356bc093eba8726e
0.75l,403a1c2b83a07fcb26a16b6c6024330a8466bbf355fa2933356bc093eba8726e
lime-mal,403a1c2b83a07fcb26a16b6c6024330a8466bbf355fa2933356bc093eba8726e
izgalmas fűszerességgel finom keserűmandulás lecsengéssel,403a1c2b83a07fcb26a16b6c6024330a8466bbf355fa2933356bc093eba8726e
330ml,87964ea3654eba8ee7401006dfc13b57db64fed5117dfcc361cea999aaf52d44
1330Ft/l,87964ea3654eba8ee7401006dfc13b57db64fed5117dfcc361cea999aaf52d44
1209Ft/l,87964ea3654eba8ee7401006dfc13b57db64fed5117dfcc361cea999aaf52d44
visszaváltási díj: 50Ft/db,87964ea3654eba8ee7401006dfc13b57db64fed5117dfcc361cea999aaf52d44
0.5l,91222abd6b8b7b35ed41c50e97b5ffa4804afb1e1db320e750bd69b3d981f087
958Ft/l,91222abd6b8b7b35ed41c50e97b5ffa4804afb1e1db320e750bd69b3d981f087
838Ft/l,91222abd6b8b7b35ed41c50e97b5ffa4804afb1e1db320e750bd69b3d981f087
visszaváltási díj: 50Ft/db,91222abd6b8b7b35ed41c50e97b5ffa4804afb1e1db320e750bd69b3d981f087
6x0.5l,4d73ff823014c1ed18af390a0687b41771c949cfc50cb1480b55d696ae22a411
0.5l/cs,4d73ff823014c1ed18af390a0687b41771c949cfc50cb1480b55d696ae22a411
750Ft/l,4d73ff823014c1ed18af390a0687b41771c949cfc50cb1480b55d696ae22a411
666Ft/l,4d73ff823014c1ed18af390a0687b41771c949cfc50cb1480b55d696ae22a411
visszaváltási díj: 50Ft/db,4d73ff823014c1ed18af390a0687b41771c949cfc50cb1480b55d696ae22a411
6x0.5l,d91c9fd2e8e8f9077073f3f00a81fc08103d3c782e8ad8ac6546abc5ee22cbcb
0.5l/cs,d91c9fd2e8e8f9077073f3f00a81fc08103d3c782e8ad8ac6546abc5ee22cbcb
1000Ft/l,d91c9fd2e8e8f9077073f3f00a81fc08103d3c782e8ad8ac6546abc5ee22cbcb
900Ft/l,d91c9fd2e8e8f9077073f3f00a81fc08103d3c782e8ad8ac6546abc5ee22cbcb
visszaváltási díj: 50Ft/db,d91c9fd2e8e8f9077073f3f00a81fc08103d3c782e8ad8ac6546abc5ee22cbcb
Alkoholtartalom: 5%,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
+50Ft betétdíj,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
718Ft,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
0.5l,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
1l,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
3348,f3d65acb377dc40cd7bc618524301341c1e0d3a374d8c7a7d72e7653964b60cf
0.5l,18fc43ea32cd101bcfdf2e8102b10df80028fc71623e3da62aa098c6c2fd0b5c
798Ft/l,18fc43ea32cd101bcfdf2e8102b10df80028fc71623e3da62aa098c6c2fd0b5c
518Ft/l,18fc43ea32cd101bcfdf2e8102b10df80028fc71623e3da62aa098c6c2fd0b5c
visszaváltási díj: 50Ft/db,18fc43ea32cd101bcfdf2e8102b10df80028fc71623e3da62aa098c6c2fd0b5c
0.5l,56991382f0fe9b14b60acc8893c6f32c1e9145e8f95bb63b5c6a1eacde48b87b
758Ft/l,56991382f0fe9b14b60acc8893c6f32c1e9145e8f95bb63b5c6a1eacde48b87b
658Ft/l,56991382f0fe9b14b60acc8893c6f32c1e9145e8f95bb63b5c6a1eacde48b87b
visszaváltási díj: 50Ft/db,56991382f0fe9b14b60acc8893c6f32c1e9145e8f95bb63b5c6a1eacde48b87b
többféle,21fef65504239966d1e16f73e7bfb6c1cf919b171d287cab3133f3be200023b7
0.5l,21fef65504239966d1e16f73e7bfb6c1cf919b171d287cab3133f3be200023b7
938Ft/l,21fef65504239966d1e16f73e7bfb6c1cf919b171d287cab3133f3be200023b7
778Ft/l,21fef65504239966d1e16f73e7bfb6c1cf919b171d287cab3133f3be200023b7
visszaváltási díj: 50Ft/db,21fef65504239966d1e16f73e7bfb6c1cf919b171d287cab3133f3be200023b7
dobozos +visszaváltási díj: 200Ft: 435Ft/db,749a5bdd821c6537b8e2e6ec44868ec21227736e5c4e4f9f265b3735cc5ca006
869.50Ft/l,749a5bdd821c6537b8e2e6ec44868ec21227736e5c4e4f9f265b3735cc5ca006
4x0.5l,749a5bdd821c6537b8e2e6ec44868ec21227736e5c4e4f9f265b3735cc5ca006
dobozos +visszaváltási díj: 300Ft: 359Ft/db,0759adc9bb11a2445e4f1a44a34124b355b8ff9b825e6bf6968edc331fb42dd9
716.33Ft/l,0759adc9bb11a2445e4f1a44a34124b355b8ff9b825e6bf6968edc331fb42dd9
6x0.5l,0759adc9bb11a2445e4f1a44a34124b355b8ff9b825e6bf6968edc331fb42dd9
világos sör,9c92a49a5634d2b1391404ddcae5d276a994cc468873ae3185294cdf2fc7563f
4.9 % alkoholtartalom,9c92a49a5634d2b1391404ddcae5d276a994cc468873ae3185294cdf2fc7563f
358Ft/l,9c92a49a5634d2b1391404ddcae5d276a994cc468873ae3185294cdf2fc7563f
0.5l/doboz,9c92a49a5634d2b1391404ddcae5d276a994cc468873ae3185294cdf2fc7563f
Alkoholtartalom: 4.9%,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
+50Ft betétdíj,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
398Ft,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
0.5l,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
1l,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
2936,abb673f0a4399f2b0e3dd247b56a87211cdaf728dac006a532400186373c6f5e
754.55Ft/l,1db81b06bdebd11061cfe8702f7b9505b8891f6244df6faa9822c57dc87fe363
0.33l,1db81b06bdebd11061cfe8702f7b9505b8891f6244df6faa9822c57dc87fe363
718Ft/l,47020a0550c86047e9d665d571f98fb547923b69275d24ebc99720b88ac15b5e
0.5l,47020a0550c86047e9d665d571f98fb547923b69275d24ebc99720b88ac15b5e
Alkoholtartalom: 4.5%,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
0%,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
+50Ft betétdíj,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
0355,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
1688,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
0.33l,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
1l,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
1816Ft,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
3820,4ae4ed4fbc2accf21b11a2ce25da42293f23d8f203661e85bae910062c25d359
749.50Ft/l,f90aabbac9384ad462a33241db779f4568c246a262e088021a2dedcddb5f99dc
4x0.5l,f90aabbac9384ad462a33241db779f4568c246a262e088021a2dedcddb5f99dc
0.7l,a6599605a8131a4c4f673277d67d4c8dd2af6808fb690650b7c5655661aaedb6
visszaváltási díj: 50Ft/db,a6599605a8131a4c4f673277d67d4c8dd2af6808fb690650b7c5655661aaedb6
18843Ft/l,a6599605a8131a4c4f673277d67d4c8dd2af6808fb690650b7c5655661aaedb6
15129Ft/l,a6599605a8131a4c4f673277d67d4c8dd2af6808fb690650b7c5655661aaedb6
0.5l,a94fc0d37001d6da5364a8106fe55758c07f0cf5979b7af3af44cfb0f4692302
13498Ft/l,a94fc0d37001d6da5364a8106fe55758c07f0cf5979b7af3af44cfb0f4692302
11598Ft/l,a94fc0d37001d6da5364a8106fe55758c07f0cf5979b7af3af44cfb0f4692302
visszaváltási díj: 50Ft/db,a94fc0d37001d6da5364a8106fe55758c07f0cf5979b7af3af44cfb0f4692302
többféle,b898d2eb43ddf1c29e191b1bfe8e93502040acc9cc977aff412ed720d7823116
0.5l,b898d2eb43ddf1c29e191b1bfe8e93502040acc9cc977aff412ed720d7823116
8998Ft/l,b898d2eb43ddf1c29e191b1bfe8e93502040acc9cc977aff412ed720d7823116
7398Ft/l,b898d2eb43ddf1c29e191b1bfe8e93502040acc9cc977aff412ed720d7823116
visszaváltási díj: 50Ft/db,b898d2eb43ddf1c29e191b1bfe8e93502040acc9cc977aff412ed720d7823116
1l,518bd9dda22c2aff75eb24fa1b748808c8488e90af93d981e1386a40bacea59c
többféle,56f9bb933797ffb4a385854991924860040a48c4fef0163d7a0f6548377319a4
0.7l,56f9bb933797ffb4a385854991924860040a48c4fef0163d7a0f6548377319a4
12843Ft/l,56f9bb933797ffb4a385854991924860040a48c4fef0163d7a0f6548377319a4
10843Ft/l,56f9bb933797ffb4a385854991924860040a48c4fef0163d7a0f6548377319a4
visszaváltási díj: 50Ft/db,56f9bb933797ffb4a385854991924860040a48c4fef0163d7a0f6548377319a4
0.7l,afc1c4054aa89d3d40a4b82c934d64ba5fa19560c5de02e3e881e473835133b8
7570Ft/l,afc1c4054aa89d3d40a4b82c934d64ba5fa19560c5de02e3e881e473835133b8
6427Ft/l,afc1c4054aa89d3d40a4b82c934d64ba5fa19560c5de02e3e881e473835133b8
visszaváltási díj: 50Ft/db,afc1c4054aa89d3d40a4b82c934d64ba5fa19560c5de02e3e881e473835133b8
többféle,a25937b0633bdb125ae49118efd34b5958d39aa208e25d0aa98f546b5d871526
0.5l,a25937b0633bdb125ae49118efd34b5958d39aa208e25d0aa98f546b5d871526
12198Ft/l,a25937b0633bdb125ae49118efd34b5958d39aa208e25d0aa98f546b5d871526
10380Ft/l,a25937b0633bdb125ae49118efd34b5958d39aa208e25d0aa98f546b5d871526
visszaváltási díj: 50Ft/db,a25937b0633bdb125ae49118efd34b5958d39aa208e25d0aa98f546b5d871526
12141.43Ft/l,df073b1d86f57bcce9a7e423ecc3bc9240083c937358f43bfdf38c4189234c67
0.7l,df073b1d86f57bcce9a7e423ecc3bc9240083c937358f43bfdf38c4189234c67
8570Ft/l,22a437677a307f841ca804baf2a65b35cdc52def1ecfe91cfe40f7e5552d73ff
0.7l,22a437677a307f841ca804baf2a65b35cdc52def1ecfe91cfe40f7e5552d73ff
9427.14Ft/l,e67f5000100a6383f7c6ec5efdd2c87373a538e549a83764af7fe88c4b5b3c4b
0.7l,e67f5000100a6383f7c6ec5efdd2c87373a538e549a83764af7fe88c4b5b3c4b
11427.14Ft/l,c7fcc982fa85479c338f95cd225c70ec18c580bd177b07a8cd5d91a330c2d4b5
0.7l,c7fcc982fa85479c338f95cd225c70ec18c580bd177b07a8cd5d91a330c2d4b5
13570Ft/l,24d6ef6fafb3b583c0c5aa8c59b082098c402acdcec3fcf4d02b134be889ec0e
0.7l,24d6ef6fafb3b583c0c5aa8c59b082098c402acdcec3fcf4d02b134be889ec0e
többféle,55c154948e7d99e8085bc5dfa9cec106cc890ea4260f9ad0712812cf212463b8
0.5l,55c154948e7d99e8085bc5dfa9cec106cc890ea4260f9ad0712812cf212463b8
1138Ft/l,55c154948e7d99e8085bc5dfa9cec106cc890ea4260f9ad0712812cf212463b8
1058Ft/l,55c154948e7d99e8085bc5dfa9cec106cc890ea4260f9ad0712812cf212463b8
visszaváltási díj: 50Ft/db,55c154948e7d99e8085bc5dfa9cec106cc890ea4260f9ad0712812cf212463b8
visszaváltási díj: 50Ft/db,2b7f9cab4e2cf67c22b5bc01df738badb2b9a60101c812f9d8ed013d4e97f2d2
9587Ft/l,2b7f9cab4e2cf67c22b5bc01df738badb2b9a60101c812f9d8ed013d4e97f2d2
8532Ft/l,2b7f9cab4e2cf67c22b5bc01df738badb2b9a60101c812f9d8ed013d4e97f2d2
0.75l,2b7f9cab4e2cf67c22b5bc01df738badb2b9a60101c812f9d8ed013d4e97f2d2
többféle,89efe573385a3baa06133b0ddd204186d8370e84ed539ed4a67aeb890fbd3254
0.75l,89efe573385a3baa06133b0ddd204186d8370e84ed539ed4a67aeb890fbd3254
2665Ft/l,89efe573385a3baa06133b0ddd204186d8370e84ed539ed4a67aeb890fbd3254
2132Ft/l,89efe573385a3baa06133b0ddd204186d8370e84ed539ed4a67aeb890fbd3254
visszaváltási díj: 50Ft/db,89efe573385a3baa06133b0ddd204186d8370e84ed539ed4a67aeb890fbd3254
1865.33Ft/l,a7f51cf865379c2d7f01602ed1c6ea8997743ab946cf3b66142839cecfb2359f
0.75l,a7f51cf865379c2d7f01602ed1c6ea8997743ab946cf3b66142839cecfb2359f
üde buborékokkal,a7f51cf865379c2d7f01602ed1c6ea8997743ab946cf3b66142839cecfb2359f
származási hely: Magyarország,873be5c65807895f78861cfbdef1b40a826493309555857c0c6cf3c4fd6a4173
500g,3b8eca925905526a62ef77d9b6ce6f68045c87edeaeae145c893a5f0d5fb289b
1db,3b8eca925905526a62ef77d9b6ce6f68045c87edeaeae145c893a5f0d5fb289b
1198Ft/kg,3b8eca925905526a62ef77d9b6ce6f68045c87edeaeae145c893a5f0d5fb289b
csomós,23891057ecc698a1680492a50437bf96fd4955f5e809d3ea7f6a296560f4a9af
1000g,b935911c592099aaf4609629dd758bc614cb44ca28cd15250e91e848f47b0597
1749Ft/kg,b935911c592099aaf4609629dd758bc614cb44ca28cd15250e91e848f47b0597
1399Ft/kg,b935911c592099aaf4609629dd758bc614cb44ca28cd15250e91e848f47b0597
gyorsfagyasztott,1ffc8856249f98982e7f7159ab173b0bded7b62478ad2b1de0aaebb594c86e1a
1108.89Ft/kg,1ffc8856249f98982e7f7159ab173b0bded7b62478ad2b1de0aaebb594c86e1a
450g,1ffc8856249f98982e7f7159ab173b0bded7b62478ad2b1de0aaebb594c86e1a
sütőben süthető,bf3cd55cbd8c150458db919d65c4d00f303cbeadee998ea043f0d5cc7c889887
1kg,bf3cd55cbd8c150458db919d65c4d00f303cbeadee998ea043f0d5cc7c889887
1db,bf3cd55cbd8c150458db919d65c4d00f303cbeadee998ea043f0d5cc7c889887
549Ft/kg,bf3cd55cbd8c150458db919d65c4d00f303cbeadee998ea043f0d5cc7c889887
vegán,bf3cd55cbd8c150458db919d65c4d00f303cbeadee998ea043f0d5cc7c889887
1kg,676354949b5fc152a32d95c59a37aa08cc143b8d64addf895ec1f6ac9473ef01
450g,fa3208f51e59f9d88b5706ba13a4f70e400388a289e7582d44682c2362126d61
2153Ft/kg,fa3208f51e59f9d88b5706ba13a4f70e400388a289e7582d44682c2362126d61
1553Ft/kg,fa3208f51e59f9d88b5706ba13a4f70e400388a289e7582d44682c2362126d61
mexikói stílusban,55e37b2e0144d9d9b89057d6cf96943a33e3d6c80cdcaf8342197547e5301720
400g,55e37b2e0144d9d9b89057d6cf96943a33e3d6c80cdcaf8342197547e5301720
2498Ft/kg,55e37b2e0144d9d9b89057d6cf96943a33e3d6c80cdcaf8342197547e5301720
1998Ft/kg,55e37b2e0144d9d9b89057d6cf96943a33e3d6c80cdcaf8342197547e5301720
500g,d19b80340a854acdde3344791b7461f35e07eaf1a7ef3bb2b419839bc33c276c
2678Ft/kg,d19b80340a854acdde3344791b7461f35e07eaf1a7ef3bb2b419839bc33c276c
1998Ft/kg,d19b80340a854acdde3344791b7461f35e07eaf1a7ef3bb2b419839bc33c276c
100g,d8072c6a8e6a6e3739e4b16921bc9f69f97348097683683aaf7b4f538941821b
1db,d8072c6a8e6a6e3739e4b16921bc9f69f97348097683683aaf7b4f538941821b
2990Ft/kg,d8072c6a8e6a6e3739e4b16921bc9f69f97348097683683aaf7b4f538941821b
1kg,106ab16f1918902b4c5871f7270caf21419079d7b7a8c61b22404685b1b89638
6-9cm-es töltőtömeg:,1942cad601ce98963afb7591de53210db9aa8989d3578993214ba18069329227
1941.67Ft/kg,1942cad601ce98963afb7591de53210db9aa8989d3578993214ba18069329227
360g,1942cad601ce98963afb7591de53210db9aa8989d3578993214ba18069329227
1db vásárlása esetén: 299Ft/db,8b229333aa83c80f33de57df2ad09da791df914b6cbacd5f4943c1697ac6e9d1
"Legalább 2db vásárlása esetén, minden második termék ára: 139Ft/db",8b229333aa83c80f33de57df2ad09da791df914b6cbacd5f4943c1697ac6e9d1
249Ft/db,1b3ddeaa7bd623623f94805c2502a1272cc0ad10528c22fd294945ae2c334639
csomagolt,cfcd8c912e214db861b0f0001be87d1a20c2b1f27ca8003c1a5f797d52358b90
4492.85Ft/kg,cfcd8c912e214db861b0f0001be87d1a20c2b1f27ca8003c1a5f797d52358b90
140g,cfcd8c912e214db861b0f0001be87d1a20c2b1f27ca8003c1a5f797d52358b90
3192Ft,e342dc71d0642b937544ec57ef92b3fdf5cbb8778c0d6d87c2a87c7427f73c26
125g,e342dc71d0642b937544ec57ef92b3fdf5cbb8778c0d6d87c2a87c7427f73c26
1db,e342dc71d0642b937544ec57ef92b3fdf5cbb8778c0d6d87c2a87c7427f73c26
1kg,e342dc71d0642b937544ec57ef92b3fdf5cbb8778c0d6d87c2a87c7427f73c26
399Ft/kg,9f0f1d18284617f5bf5445c8296a4c32cd638fa74587d8a39141cd1865430bfd
125g,b9d515c8a799e5dffb1aca68071425596376361244310997fa187f2c16a1eca9
9592Ft/kg,b9d515c8a799e5dffb1aca68071425596376361244310997fa187f2c16a1eca9
4632Ft/kg,b9d515c8a799e5dffb1aca68071425596376361244310997fa187f2c16a1eca9
125g,0b9d50702de7fa7d8786657b6d391510caf0c5975e26c2a748246182f682957d
1db,0b9d50702de7fa7d8786657b6d391510caf0c5975e26c2a748246182f682957d
5592Ft/kg,0b9d50702de7fa7d8786657b6d391510caf0c5975e26c2a748246182f682957d
500g,308bb0ac3ee12090d82708f9afbdf3192e00a97aa4046fa65509e4711950c981
1398Ft/kg,308bb0ac3ee12090d82708f9afbdf3192e00a97aa4046fa65509e4711950c981
1db vásárlása esetén: 599Ft/db,1982a4a745127bab318f660052829b4b37126218f317ef490fb22e85834d699c
"Legalább 2db vásárlása esetén, minden második termék ára: 199Ft/db",1982a4a745127bab318f660052829b4b37126218f317ef490fb22e85834d699c
1000g,07614c81a6fd9ea7f25665fb95cda32036a627bc8d8d260f4f0546cd33ed2d22
1749Ft/kg,07614c81a6fd9ea7f25665fb95cda32036a627bc8d8d260f4f0546cd33ed2d22
1399Ft/kg,07614c81a6fd9ea7f25665fb95cda32036a627bc8d8d260f4f0546cd33ed2d22
többféle,fa5ad89ccc89ba8f46cab04f596cfbab5e9ad47179e7d4512af18398c4432225
120ml,fa5ad89ccc89ba8f46cab04f596cfbab5e9ad47179e7d4512af18398c4432225
2242Ft/l,fa5ad89ccc89ba8f46cab04f596cfbab5e9ad47179e7d4512af18398c4432225
1242Ft/l,fa5ad89ccc89ba8f46cab04f596cfbab5e9ad47179e7d4512af18398c4432225
New York sajttorta,0c7295584cc15a6e6913bcc2a6d9865486ed6b5e895ecc9b3eb4262f70684b9e
brownie,0c7295584cc15a6e6913bcc2a6d9865486ed6b5e895ecc9b3eb4262f70684b9e
1710Ft,0c7295584cc15a6e6913bcc2a6d9865486ed6b5e895ecc9b3eb4262f70684b9e
900ml,0c7295584cc15a6e6913bcc2a6d9865486ed6b5e895ecc9b3eb4262f70684b9e
1l,0c7295584cc15a6e6913bcc2a6d9865486ed6b5e895ecc9b3eb4262f70684b9e
1kg,e162e22e578e35e16b7559af69fd213ee7a81a47f5ccdda5ea39df567bc288e8
többféle,15105f4e8b5dce1ed69649266fe725a0a0b49706910599b3ebe00df8a2b1c387
1l,15105f4e8b5dce1ed69649266fe725a0a0b49706910599b3ebe00df8a2b1c387
400g,f7b3bd07a74b87f7c51f9f54def73af5071a578bd7cc9e58aa0a481e3ffd1cf5
4073Ft/kg,f7b3bd07a74b87f7c51f9f54def73af5071a578bd7cc9e58aa0a481e3ffd1cf5
3098Ft/kg,f7b3bd07a74b87f7c51f9f54def73af5071a578bd7cc9e58aa0a481e3ffd1cf5
többféle,5ceb85ec9ebecdc6d28c39ad569eaa03881c5b9e42f54cad83d906432622231c
200ml,5ceb85ec9ebecdc6d28c39ad569eaa03881c5b9e42f54cad83d906432622231c
4495Ft/l,5ceb85ec9ebecdc6d28c39ad569eaa03881c5b9e42f54cad83d906432622231c
3345Ft/l,5ceb85ec9ebecdc6d28c39ad569eaa03881c5b9e42f54cad83d906432622231c
460ml,56dfe3405c57060ba1a8171ec21b3242b60b3327857debcbfab384f2f7223c30
3628Ft/l,56dfe3405c57060ba1a8171ec21b3242b60b3327857debcbfab384f2f7223c30
2172Ft/l,56dfe3405c57060ba1a8171ec21b3242b60b3327857debcbfab384f2f7223c30
3x90ml,a358b5d0f057205e9689964a214896c52ce878fc89407181dda939b60558309d
90ml/cs,a358b5d0f057205e9689964a214896c52ce878fc89407181dda939b60558309d
9367Ft/l,a358b5d0f057205e9689964a214896c52ce878fc89407181dda939b60558309d
7404Ft/l,a358b5d0f057205e9689964a214896c52ce878fc89407181dda939b60558309d
Fehér csokoládé - mandula,3f18e9f2ff2ec44566aa2e5572f1a5c730fe2ff21e935914e027364434bda593
2492Ft,3f18e9f2ff2ec44566aa2e5572f1a5c730fe2ff21e935914e027364434bda593
120ml,3f18e9f2ff2ec44566aa2e5572f1a5c730fe2ff21e935914e027364434bda593
1l,3f18e9f2ff2ec44566aa2e5572f1a5c730fe2ff21e935914e027364434bda593
gyorsfagyasztott,6e53277499695e589880082988ea697319a361c8fafae400a9cadcb852877cd9
798Ft/kg,6e53277499695e589880082988ea697319a361c8fafae400a9cadcb852877cd9
500g,6e53277499695e589880082988ea697319a361c8fafae400a9cadcb852877cd9
gyorsfagyasztott,e06b0f422bad43106531b18e7d42412090b6800a0bfb999b4708b87d1f11511b
1108.89Ft/kg,e06b0f422bad43106531b18e7d42412090b6800a0bfb999b4708b87d1f11511b
450g,e06b0f422bad43106531b18e7d42412090b6800a0bfb999b4708b87d1f11511b
sütőben süthető,50e2ea12e05c87bdbb377c424ce354ed4766e869790bae6ec52c3180a638e738
1kg,50e2ea12e05c87bdbb377c424ce354ed4766e869790bae6ec52c3180a638e738
1db,50e2ea12e05c87bdbb377c424ce354ed4766e869790bae6ec52c3180a638e738
549Ft/kg,50e2ea12e05c87bdbb377c424ce354ed4766e869790bae6ec52c3180a638e738
